login_id,user_id,timestamp,login_hour,day_of_week,country,city,usual_country,usual_city,device_type,browser,ip_address,failed_attempts,mfa_used,mfa_type,mfa_failed_attempts,new_device,foreign_login,unusual_hour,impossible_travel,suspicious_ip,login_success,attack_type,is_suspicious,no_mfa,multiple_failed_attempts,high_failed_attempts,risky_new_device_no_mfa,risky_foreign_no_mfa,risky_unusual_hour,mfa_fatigue_risk
L001458,U0211,2026-07-25 17:22:00,17,Saturday,Canada,Toronto,Canada,Toronto,Desktop,Firefox,18.53.216.46,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L001459,U0094,2026-07-03 07:03:00,7,Friday,United States,San Francisco,United States,San Francisco,Tablet,Edge,132.229.2.240,3,True,SMS,0,True,False,False,False,False,False,New Device Login,1,False,True,False,False,False,False,False
L001460,U0190,2026-07-05 12:35:00,12,Sunday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,167.180.81.9,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001461,U0048,2026-07-11 20:51:00,20,Saturday,United States,San Francisco,United States,San Francisco,Mobile,Chrome,192.219.233.75,1,True,Email Code,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L001462,U0223,2026-07-03 09:53:00,9,Friday,India,Delhi,India,Delhi,Desktop,Firefox,20.151.36.186,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001463,U0144,2026-07-22 13:11:00,13,Wednesday,United States,Edison,United States,Edison,Desktop,Safari,34.33.22.46,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L001464,U0027,2026-07-18 14:53:00,14,Saturday,Canada,Vancouver,Canada,Vancouver,Mobile,Safari,77.36.152.253,3,False,Unknown,0,False,False,False,False,True,True,Suspicious IP Login,1,True,True,False,False,False,False,False
L001465,U0117,2026-07-02 21:06:00,21,Thursday,United States,Edison,United States,Edison,Laptop,Firefox,166.219.5.23,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001466,U0141,2026-07-10 19:57:00,19,Friday,Germany,Munich,Canada,Toronto,Laptop,Chrome,109.252.12.130,3,True,Email Code,0,False,True,False,False,False,False,Foreign Login,1,False,True,False,False,False,False,False
L001467,U0191,2026-07-27 16:46:00,16,Monday,United Kingdom,London,United Kingdom,London,Laptop,Edge,215.98.76.97,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001468,U0062,2026-07-09 19:59:00,19,Thursday,United States,New York,United States,New York,Mobile,Chrome,32.15.14.127,0,False,Unknown,0,False,False,False,False,False,False,Normal,0,True,False,False,False,False,False,False
L001469,U0155,2026-07-08 12:35:00,12,Wednesday,United States,Chicago,United States,Chicago,Desktop,Chrome,12.218.227.46,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001470,U0128,2026-07-24 17:04:00,17,Friday,United States,Boston,United States,Boston,Laptop,Edge,124.117.139.222,2,True,Authenticator App,7,False,False,False,False,False,True,MFA Fatigue,1,False,False,False,False,False,False,True
L001471,U0243,2026-07-27 08:26:00,8,Monday,United States,San Francisco,United States,San Francisco,Tablet,Safari,103.3.219.112,0,True,SMS,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L001472,U0059,2026-07-14 15:24:00,15,Tuesday,United States,San Francisco,United States,San Francisco,Mobile,Chrome,145.12.100.214,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001473,U0064,2026-07-04 18:52:00,18,Saturday,India,Bangalore,India,Bangalore,Laptop,Safari,81.34.153.178,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001474,U0199,2026-07-02 12:25:00,12,Thursday,Canada,Vancouver,United States,San Francisco,Laptop,Chrome,161.54.209.122,0,False,Unknown,0,False,True,False,False,False,True,Foreign Login,1,True,False,False,False,True,False,False
L001475,U0009,2026-07-10 10:23:00,10,Friday,United States,Chicago,United States,Chicago,Desktop,Chrome,71.61.219.53,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001476,U0213,2026-07-08 15:05:00,15,Wednesday,United States,Chicago,United States,Chicago,Desktop,Chrome,56.238.249.193,3,False,Unknown,0,False,False,False,False,False,False,No MFA Login,1,True,True,False,False,False,False,False
L001477,U0042,2026-07-29 08:42:00,8,Wednesday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,168.142.65.42,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001478,U0100,2026-07-10 11:41:00,11,Friday,United States,San Francisco,United States,San Francisco,Tablet,Chrome,188.179.229.118,4,True,Email Code,0,True,False,False,False,False,True,New Device Login,1,False,True,False,False,False,False,False
L001479,U0024,2026-07-11 12:16:00,12,Saturday,United States,Edison,United States,Edison,Laptop,Edge,81.66.56.2,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001480,U0018,2026-07-29 13:20:00,13,Wednesday,United States,Boston,United States,Boston,Laptop,Safari,22.74.148.206,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L001481,U0206,2026-07-27 09:19:00,9,Monday,Canada,Toronto,Canada,Toronto,Mobile,Chrome,32.244.4.27,2,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,False,False,False,False,False,False
L001482,U0044,2026-07-14 14:15:00,14,Tuesday,Canada,Toronto,Canada,Toronto,Laptop,Chrome,74.229.158.176,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L001483,U0032,2026-07-09 16:14:00,16,Thursday,India,Mumbai,India,Mumbai,Laptop,Firefox,40.184.103.231,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L001484,U0133,2026-07-31 08:47:00,8,Friday,United States,San Francisco,United States,San Francisco,Desktop,Safari,83.2.0.212,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L001485,U0164,2026-07-17 13:31:00,13,Friday,United States,Edison,United States,Edison,Laptop,Chrome,150.51.10.90,1,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001486,U0023,2026-07-10 16:13:00,16,Friday,Canada,Vancouver,Canada,Vancouver,Laptop,Safari,135.25.98.226,0,True,SMS,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L001487,U0055,2026-07-02 12:09:00,12,Thursday,India,Delhi,India,Delhi,Desktop,Chrome,155.92.29.216,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001488,U0045,2026-07-10 14:51:00,14,Friday,Germany,Berlin,Germany,Berlin,Tablet,Chrome,29.173.209.109,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L001489,U0108,2026-07-12 08:53:00,8,Sunday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,204.147.42.49,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001490,U0177,2026-07-01 22:26:00,22,Wednesday,India,Bangalore,India,Bangalore,Laptop,Safari,95.136.199.200,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001491,U0027,2026-07-01 08:47:00,8,Wednesday,Canada,Vancouver,Canada,Vancouver,Mobile,Safari,27.173.80.192,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L001492,U0239,2026-07-27 01:03:00,1,Monday,United States,New York,United States,New York,Desktop,Safari,22.185.53.219,0,True,Authenticator App,0,False,False,True,False,False,True,Normal,0,False,False,False,False,False,False,False
L001493,U0135,2026-07-15 14:18:00,14,Wednesday,United States,Boston,United States,Boston,Laptop,Chrome,107.190.252.138,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L001494,U0073,2026-07-05 13:15:00,13,Sunday,United States,New York,United States,New York,Desktop,Safari,126.63.46.189,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001495,U0121,2026-07-11 10:20:00,10,Saturday,United Kingdom,Manchester,United Kingdom,Manchester,Desktop,Chrome,208.248.62.2,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001496,U0119,2026-07-19 15:49:00,15,Sunday,Canada,Toronto,Canada,Toronto,Laptop,Firefox,43.154.196.56,0,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,False,False,False,False,False,False
L001497,U0164,2026-07-04 21:18:00,21,Saturday,Germany,Munich,United States,Edison,Laptop,Chrome,133.170.144.101,0,True,SMS,0,False,True,False,False,False,True,Foreign Login,1,False,False,False,False,False,False,False
L001498,U0139,2026-07-05 09:29:00,9,Sunday,United States,Edison,United States,Edison,Laptop,Chrome,192.63.180.79,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001499,U0194,2026-07-26 18:59:00,18,Sunday,United States,San Francisco,United States,San Francisco,Mobile,Safari,182.144.118.20,2,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L001500,U0052,2026-07-07 11:21:00,11,Tuesday,United States,Boston,United States,Boston,Laptop,Chrome,37.131.212.145,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001501,U0010,2026-07-24 20:20:00,20,Friday,United States,New York,United States,New York,Desktop,Chrome,82.250.232.235,1,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001502,U0081,2026-07-29 12:04:00,12,Wednesday,United States,New York,United States,New York,Laptop,Firefox,80.249.132.247,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001503,U0009,2026-07-03 04:12:00,4,Friday,United States,Chicago,United States,Chicago,Desktop,Chrome,148.233.57.141,1,True,SMS,0,False,False,True,False,False,True,Normal,0,False,False,False,False,False,False,False
L001504,U0087,2026-07-04 10:17:00,10,Saturday,United States,Chicago,United States,Chicago,Desktop,Chrome,52.30.252.149,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001505,U0063,2026-07-29 11:35:00,11,Wednesday,United Kingdom,London,United Kingdom,London,Laptop,Firefox,19.136.221.58,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001506,U0137,2026-07-20 09:10:00,9,Monday,United States,Chicago,United States,Chicago,Desktop,Chrome,122.231.13.65,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001507,U0228,2026-07-27 09:05:00,9,Monday,United States,Chicago,United States,Chicago,Laptop,Chrome,193.224.235.75,0,True,Email Code,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L001508,U0160,2026-07-05 15:11:00,15,Sunday,United States,New York,United States,New York,Laptop,Chrome,220.134.248.145,1,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001509,U0185,2026-07-06 17:03:00,17,Monday,India,Bangalore,India,Bangalore,Mobile,Firefox,108.177.247.41,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001510,U0195,2026-07-16 09:34:00,9,Thursday,Germany,Munich,United States,New York,Mobile,Safari,114.56.49.113,2,False,Unknown,0,False,True,False,False,False,True,Foreign Login,1,True,False,False,False,True,False,False
L001511,U0165,2026-07-15 10:39:00,10,Wednesday,Canada,Toronto,Germany,Berlin,Mobile,Chrome,203.180.247.233,2,True,SMS,0,False,True,False,True,False,False,Impossible Travel,1,False,False,False,False,False,False,False
L001512,U0159,2026-07-29 10:11:00,10,Wednesday,India,Bangalore,India,Bangalore,Mobile,Chrome,191.78.100.63,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L001513,U0138,2026-07-06 12:45:00,12,Monday,United States,Edison,United States,Edison,Laptop,Firefox,206.134.120.7,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L001514,U0049,2026-07-27 11:15:00,11,Monday,Germany,Berlin,Germany,Berlin,Tablet,Chrome,163.222.81.112,0,False,Unknown,0,False,False,False,False,False,False,Normal,0,True,False,False,False,False,False,False
L001515,U0201,2026-07-15 16:04:00,16,Wednesday,United Kingdom,London,United Kingdom,London,Laptop,Firefox,168.200.15.3,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001516,U0126,2026-07-09 09:23:00,9,Thursday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Firefox,12.225.136.177,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L001517,U0204,2026-07-26 21:29:00,21,Sunday,United States,San Francisco,United States,San Francisco,Mobile,Edge,125.230.167.33,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001518,U0237,2026-07-27 12:22:00,12,Monday,United States,New York,United States,New York,Laptop,Safari,93.100.103.79,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001519,U0221,2026-07-28 08:25:00,8,Tuesday,United States,San Francisco,Germany,Berlin,Laptop,Chrome,108.57.20.97,5,True,Email Code,0,False,True,False,True,False,False,Impossible Travel,1,False,True,True,False,False,False,False
L001520,U0119,2026-07-10 09:29:00,9,Friday,Germany,Berlin,Canada,Toronto,Laptop,Firefox,197.115.206.187,3,True,Email Code,0,False,True,False,False,False,True,Foreign Login,1,False,True,False,False,False,False,False
L001521,U0054,2026-07-05 08:43:00,8,Sunday,United States,Chicago,United States,Chicago,Laptop,Safari,168.16.112.219,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001522,U0207,2026-07-23 17:01:00,17,Thursday,United States,New York,United States,New York,Laptop,Safari,180.194.250.58,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001523,U0008,2026-07-05 00:43:00,0,Sunday,India,Delhi,India,Delhi,Desktop,Firefox,113.161.231.235,0,True,SMS,0,False,False,True,False,False,True,Unusual Hour Login,1,False,False,False,False,False,False,False
L001524,U0230,2026-07-04 12:49:00,12,Saturday,United States,New York,United States,New York,Laptop,Chrome,176.71.164.175,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001525,U0204,2026-07-21 07:42:00,7,Tuesday,United States,San Francisco,United States,San Francisco,Mobile,Edge,21.167.37.205,2,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,False,False,False,False,False,False
L001526,U0110,2026-07-04 09:17:00,9,Saturday,Germany,Berlin,Germany,Berlin,Desktop,Safari,87.54.15.159,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001527,U0161,2026-07-31 18:57:00,18,Friday,United States,New York,United States,New York,Mobile,Safari,78.118.82.136,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001528,U0059,2026-07-06 19:44:00,19,Monday,United States,San Francisco,United States,San Francisco,Mobile,Chrome,168.230.68.50,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001529,U0250,2026-07-13 13:03:00,13,Monday,United States,San Francisco,United States,San Francisco,Desktop,Chrome,196.34.10.110,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001530,U0045,2026-07-26 08:03:00,8,Sunday,Germany,Berlin,Germany,Berlin,Tablet,Chrome,47.16.176.145,7,False,Unknown,0,False,False,False,False,False,False,Brute Force,1,True,True,True,False,False,False,False
L001531,U0021,2026-07-11 14:59:00,14,Saturday,Canada,Toronto,Canada,Toronto,Laptop,Firefox,29.252.47.49,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L001532,U0003,2026-07-19 08:58:00,8,Sunday,United States,Edison,United States,Edison,Laptop,Edge,187.58.22.171,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
